mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_keeptoptaxa__n,param_reduce_dim,param_selectfeatures__Zc,param_selectfeatures__abundance,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.20663738250732422,0.022440659247653646,0.014579057693481445,0.001234922654636591,100,passthrough,same,phylum,"{'keeptoptaxa__n': 100, 'reduce_dim': 'passthrough', 'selectfeatures__Zc': 'same', 'selectfeatures__abundance': 'phylum'}",-178.3066491584958,-187.78733828925763,-177.38057113048708,-177.13852746580676,-172.24216689778325,-178.5710505883661,5.070187367483507,1
0.20125241279602052,0.016631129604597193,0.014495372772216797,0.0012219824829574246,100,passthrough,same,class,"{'keeptoptaxa__n': 100, 'reduce_dim': 'passthrough', 'selectfeatures__Zc': 'same', 'selectfeatures__abundance': 'class'}",-178.3066491584958,-187.78733828925763,-177.38057113048708,-177.13852746580676,-172.24216689778325,-178.5710505883661,5.070187367483507,1
0.2258300304412842,0.003911333318506352,0.018047332763671875,0.0031539187800084995,100,passthrough,same,order,"{'keeptoptaxa__n': 100, 'reduce_dim': 'passthrough', 'selectfeatures__Zc': 'same', 'selectfeatures__abundance': 'order'}",-178.3066491584958,-187.78733828925763,-177.38057113048708,-177.13852746580676,-172.24216689778325,-178.5710505883661,5.070187367483507,1
0.2249427318572998,0.017015282544021706,0.01537480354309082,0.0010888808199725135,100,passthrough,same,family,"{'keeptoptaxa__n': 100, 'reduce_dim': 'passthrough', 'selectfeatures__Zc': 'same', 'selectfeatures__abundance': 'family'}",-178.3066491584958,-187.78733828925763,-177.38057113048708,-177.13852746580676,-172.24216689778325,-178.5710505883661,5.070187367483507,1
0.1840034008026123,0.04038630797252457,0.008816194534301759,0.0024778908805902734,100,passthrough,same,genus,"{'keeptoptaxa__n': 100, 'reduce_dim': 'passthrough', 'selectfeatures__Zc': 'same', 'selectfeatures__abundance': 'genus'}",-178.3066491584958,-187.78733828925763,-177.38057113048708,-177.13852746580676,-172.24216689778325,-178.5710505883661,5.070187367483507,1
