mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_keeptoptaxa__n,param_reduce_dim,param_selectfeatures__Zc,param_selectfeatures__abundance,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.1957632064819336,0.02679751371271157,0.011624956130981445,0.0019306570811708776,100,passthrough,,phylum,"{'keeptoptaxa__n': 100, 'reduce_dim': 'passthrough', 'selectfeatures__Zc': None, 'selectfeatures__abundance': 'phylum'}",-121.58548095972226,-124.4440631701653,-127.37849437564499,-135.53727204447225,-133.47362059911828,-128.4837862298246,5.287300960823029,3
0.19584250450134277,0.01785702118576146,0.010262584686279297,0.0008741200631715333,100,passthrough,,class,"{'keeptoptaxa__n': 100, 'reduce_dim': 'passthrough', 'selectfeatures__Zc': None, 'selectfeatures__abundance': 'class'}",-113.15539448635025,-121.35652485042861,-124.3854039050379,-132.84449686463194,-123.3277831109888,-123.0139206434875,6.301701415185554,1
0.181580114364624,0.022141993013328313,0.010826301574707032,0.003113844620972651,100,passthrough,,order,"{'keeptoptaxa__n': 100, 'reduce_dim': 'passthrough', 'selectfeatures__Zc': None, 'selectfeatures__abundance': 'order'}",-122.78559241220823,-130.0888116748947,-126.51555903195079,-124.28614366210854,-126.35341562799074,-126.00590448183061,2.464898781173175,2
0.19365229606628417,0.011118683115163808,0.010490894317626953,0.0020570284296892298,100,passthrough,,family,"{'keeptoptaxa__n': 100, 'reduce_dim': 'passthrough', 'selectfeatures__Zc': None, 'selectfeatures__abundance': 'family'}",-128.68964917450214,-133.8544583837794,-133.16957093334852,-127.93599371333345,-131.79012987332925,-131.08796041565856,2.3734551272051982,4
0.1458669662475586,0.035693039283665316,0.00831289291381836,0.0017000082872760918,100,passthrough,,genus,"{'keeptoptaxa__n': 100, 'reduce_dim': 'passthrough', 'selectfeatures__Zc': None, 'selectfeatures__abundance': 'genus'}",-127.53147517683782,-135.59724355587718,-138.92157742704265,-141.28371113367314,-143.64664067446023,-137.3961295935782,5.604579695821776,5
