mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_keeptoptaxa__n,param_reduce_dim,param_selectfeatures__Zc,param_selectfeatures__abundance,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.2430349349975586,0.028222650726998786,0.014797735214233398,0.0006368763076401965,100,passthrough,same,phylum,"{'keeptoptaxa__n': 100, 'reduce_dim': 'passthrough', 'selectfeatures__Zc': 'same', 'selectfeatures__abundance': 'phylum'}",-114.1978738285588,-119.87723864143805,-115.57954228660626,-130.2140336937183,-120.4022501763461,-120.0541877253335,5.615937905804878,3
0.21094770431518556,0.025340293028752504,0.013719987869262696,0.0033609988356530706,100,passthrough,same,class,"{'keeptoptaxa__n': 100, 'reduce_dim': 'passthrough', 'selectfeatures__Zc': 'same', 'selectfeatures__abundance': 'class'}",-107.04691070443465,-116.24867264451267,-108.13847347570508,-122.05042307585778,-107.55358465255335,-112.20761291061271,5.967609198839777,1
0.2293426513671875,0.0374314993154676,0.01317296028137207,0.0011708331144772446,100,passthrough,same,order,"{'keeptoptaxa__n': 100, 'reduce_dim': 'passthrough', 'selectfeatures__Zc': 'same', 'selectfeatures__abundance': 'order'}",-113.42092031591692,-117.94726773589765,-112.08862341758947,-120.56866064519853,-114.70672814936685,-115.74644005279387,3.097292990920867,2
0.23088603019714354,0.009665376735243768,0.014226436614990234,0.0005650916669119576,100,passthrough,same,family,"{'keeptoptaxa__n': 100, 'reduce_dim': 'passthrough', 'selectfeatures__Zc': 'same', 'selectfeatures__abundance': 'family'}",-119.1810816762132,-125.00702386989212,-127.0562016213113,-121.02580538385298,-116.02463004835163,-121.65894851992422,3.9655059842223377,4
0.17041096687316895,0.03817531029383301,0.009016180038452148,0.002664409854225799,100,passthrough,same,genus,"{'keeptoptaxa__n': 100, 'reduce_dim': 'passthrough', 'selectfeatures__Zc': 'same', 'selectfeatures__abundance': 'genus'}",-127.53036936742197,-135.59126173975994,-138.8570474144373,-140.48863983053795,-143.7884197806079,-137.251147626553,5.532539168160333,5
