mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_selectfeatures__Zc,param_selectfeatures__abundance,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
4.694031381607056,0.22939318962710178,0.03354988098144531,0.0011090069420386592,,phylum,"{'selectfeatures__Zc': None, 'selectfeatures__abundance': 'phylum'}",-89.96588659957558,-98.22761065158087,-97.06055101354215,-99.57816258483388,-95.02644619487057,-95.97173140888061,3.353940999043097,5
4.488363265991211,0.6239453950126453,0.04046330451965332,0.005061532455430776,,class,"{'selectfeatures__Zc': None, 'selectfeatures__abundance': 'class'}",-83.48502850398022,-91.33053821750303,-88.68828398764943,-85.96822869470057,-93.38825228490765,-88.57206633774818,3.563039296014053,4
4.850889730453491,0.5326644858380066,0.04539055824279785,0.0011326981641072854,,order,"{'selectfeatures__Zc': None, 'selectfeatures__abundance': 'order'}",-77.77091137006265,-85.91581438644049,-82.33257931874947,-80.87510243114843,-79.61369556868571,-81.30162061501736,2.751384251777791,3
5.44382758140564,0.079525479110379,0.044402360916137695,0.006251017573704581,,family,"{'selectfeatures__Zc': None, 'selectfeatures__abundance': 'family'}",-70.09304095761833,-82.0673124279156,-78.54323286137128,-80.84023389887295,-77.8384054222141,-77.87644511359845,4.180307308893927,1
3.704787540435791,0.8699082754554889,0.02699623107910156,0.003791414602289773,,genus,"{'selectfeatures__Zc': None, 'selectfeatures__abundance': 'genus'}",-72.15309139741534,-88.61874856949504,-80.9764915911206,-80.72037143884508,-78.98063029547495,-80.2898666584702,5.252585526290134,2
