mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_keeptoptaxa__n,param_reduce_dim__n_components,param_selectfeatures__Zc,param_selectfeatures__abundance,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.5702975273132325,0.021164650279987644,0.032437896728515624,0.0035505336348524434,500,150,same,phylum,"{'keeptoptaxa__n': 500, 'reduce_dim__n_components': 150, 'selectfeatures__Zc': 'same', 'selectfeatures__abundance': 'phylum'}",-121.19332504121682,-122.52048549835857,-127.97281177057724,-126.32789136648371,-119.85641764784893,-123.57418626489705,3.0832251649031566,4
0.7405873298645019,0.08792424942602159,0.04769997596740723,0.007099731769497873,500,150,same,class,"{'keeptoptaxa__n': 500, 'reduce_dim__n_components': 150, 'selectfeatures__Zc': 'same', 'selectfeatures__abundance': 'class'}",-107.8991328935966,-117.79751789669135,-115.03035910278594,-114.33694954338657,-112.17987542710391,-113.44876697271286,3.304858868701289,2
0.9423007488250732,0.02655224360442334,0.056711769104003905,0.0036944804651702994,500,150,same,order,"{'keeptoptaxa__n': 500, 'reduce_dim__n_components': 150, 'selectfeatures__Zc': 'same', 'selectfeatures__abundance': 'order'}",-99.02275416017108,-111.50774344627524,-107.8373096944433,-106.67646665865534,-105.72868615229113,-106.15459202236723,4.069511743932588,1
0.8111004829406738,0.15103245721979072,0.05337104797363281,0.007706927006692968,500,150,same,family,"{'keeptoptaxa__n': 500, 'reduce_dim__n_components': 150, 'selectfeatures__Zc': 'same', 'selectfeatures__abundance': 'family'}",-97.63275210146494,-107.107801771791,-299.9462308970348,-107.786516629626,-113.0484161450062,-145.10434350898458,77.58028350915566,5
0.7409956455230713,0.13177572880302274,0.030348873138427733,0.004680205386195774,500,150,same,genus,"{'keeptoptaxa__n': 500, 'reduce_dim__n_components': 150, 'selectfeatures__Zc': 'same', 'selectfeatures__abundance': 'genus'}",-109.69658808486318,-117.3468702345012,-125.92667982728388,-124.72914247281763,-131.58652626605925,-121.85716137710502,7.585407912036481,3
